monthly_revenue,average_balance,daily_transaction_spikes,shop_type,merchant_category,is_approved
40656.0,176000.0,1,220000.0,1,0
40657.5,8000.0,1,10000.0,1,0
40659.0,48000.0,1,60000.0,1,1
40660.5,120000.0,1,150000.0,1,0
40662.0,104000.0,1,130000.0,1,0
40663.5,168000.0,1,210000.0,1,0
40665.0,56000.0,1,70000.0,1,0
40666.5,104000.0,1,130000.0,1,1
40668.0,56000.0,1,70000.0,1,1
40669.5,208000.0,1,260000.0,1,1
40671.0,48000.0,1,60000.0,1,0
40672.5,88000.0,1,110000.0,1,0
40674.0,184000.0,1,230000.0,1,0
40675.5,80000.0,1,100000.0,1,0
40677.0,288000.0,1,360000.0,1,0
40678.5,96000.0,1,120000.0,1,0
40680.0,184000.0,1,230000.0,1,1
40681.5,120000.0,1,150000.0,1,0
40683.0,360000.0,1,450000.0,1,1
40684.5,120000.0,1,150000.0,1,1
40686.0,136000.0,1,170000.0,1,0
40687.5,216000.0,1,270000.0,1,0
40689.0,400000.0,1,500000.0,1,0
40690.5,240000.0,1,300000.0,1,0
40692.0,120000.0,1,150000.0,1,0
40693.5,288000.0,1,360000.0,1,0
40695.0,88000.0,1,110000.0,1,1
40696.5,288000.0,1,360000.0,1,0
40698.0,176000.0,1,220000.0,1,1
40699.5,184000.0,1,230000.0,1,0
40701.0,400000.0,1,500000.0,1,0
40702.5,168000.0,1,210000.0,1,0
40704.0,400000.0,1,500000.0,1,0
40705.5,24000.0,1,30000.0,1,1
40707.0,392000.0,1,490000.0,1,0
40708.5,192000.0,1,240000.0,1,0
40710.0,160000.0,1,200000.0,1,1
40711.5,392000.0,1,490000.0,1,0
40713.0,192000.0,1,240000.0,1,0
40714.5,128000.0,1,160000.0,1,0
40716.0,48000.0,1,60000.0,1,0
40717.5,128000.0,1,160000.0,1,0
40719.0,320000.0,1,400000.0,1,1
40720.5,256000.0,1,320000.0,1,0
40722.0,272000.0,1,340000.0,1,0
40723.5,192000.0,1,240000.0,1,0
40725.0,80000.0,1,100000.0,1,1
40726.5,40000.0,1,50000.0,1,0
40728.0,160000.0,1,200000.0,1,0
40729.5,224000.0,1,280000.0,1,0
40731.0,288000.0,1,360000.0,1,0
40732.5,16000.0,1,20000.0,1,1
40734.0,128000.0,1,160000.0,1,0
40735.5,24000.0,1,30000.0,1,1
40737.0,72000.0,1,90000.0,1,1
40738.5,16000.0,1,20000.0,1,1
40740.0,80000.0,1,100000.0,1,1
40741.5,16000.0,1,20000.0,1,1
40743.0,240000.0,1,300000.0,1,0
40744.5,56000.0,1,70000.0,1,0
40746.0,8000.0,1,10000.0,1,0
40747.5,40000.0,1,50000.0,1,0
40749.0,224000.0,1,280000.0,1,0
40750.5,8000.0,1,10000.0,1,0
40752.0,8000.0,1,10000.0,1,1
40753.5,16000.0,1,20000.0,1,0
40755.0,160000.0,1,200000.0,1,0
40756.5,112000.0,1,140000.0,1,0
40758.0,80000.0,1,100000.0,1,0
40759.5,136000.0,1,170000.0,1,0
40761.0,128000.0,1,160000.0,1,0
40762.5,152000.0,1,190000.0,1,0
40764.0,144000.0,1,180000.0,1,0
40765.5,400000.0,1,500000.0,1,0
40767.0,272000.0,1,340000.0,1,0
40768.5,96000.0,1,120000.0,1,1
40770.0,144000.0,1,180000.0,1,0
40771.5,160000.0,1,200000.0,1,0
40773.0,184000.0,1,230000.0,1,0
40774.5,96000.0,1,120000.0,1,0
40776.0,120000.0,1,150000.0,1,0
40777.5,64000.0,1,80000.0,1,1
40779.0,72000.0,1,90000.0,1,0
40780.5,160000.0,1,200000.0,1,0
40782.0,192000.0,1,240000.0,1,0
40783.5,96000.0,1,120000.0,1,0
40785.0,96000.0,1,120000.0,1,1
40786.5,184000.0,1,230000.0,1,0
40788.0,184000.0,1,230000.0,1,0
40789.5,200000.0,1,250000.0,1,1
40791.0,264000.0,1,330000.0,1,1
40792.5,376000.0,1,470000.0,1,0
40794.0,248000.0,1,310000.0,1,1
40795.5,16000.0,1,20000.0,1,1
40797.0,120000.0,1,150000.0,1,0
40798.5,24000.0,1,30000.0,1,1
40800.0,264000.0,1,330000.0,1,0
40801.5,144000.0,1,180000.0,1,0
40803.0,288000.0,1,360000.0,1,0
40804.5,120000.0,1,150000.0,1,0
40806.0,224000.0,1,280000.0,1,0
40807.5,104000.0,1,130000.0,1,0
40809.0,192000.0,1,240000.0,1,0
40810.5,72000.0,1,90000.0,1,0
40812.0,152000.0,1,190000.0,1,0
40813.5,16000.0,1,20000.0,1,0
40815.0,40000.0,1,50000.0,1,1
40816.5,128000.0,1,160000.0,1,0
40818.0,48000.0,1,60000.0,1,1
40819.5,120000.0,1,150000.0,1,0
40821.0,80000.0,1,100000.0,1,1
40822.5,48000.0,1,60000.0,1,0
40824.0,176000.0,1,220000.0,1,0
40825.5,104000.0,1,130000.0,1,1
40827.0,8000.0,1,10000.0,1,1
40828.5,160000.0,1,200000.0,1,0
40830.0,120000.0,1,150000.0,1,0
40831.5,80000.0,1,100000.0,1,0
40833.0,240000.0,1,300000.0,1,1
40834.5,128000.0,1,160000.0,1,1
40836.0,400000.0,1,500000.0,1,0
40837.5,64000.0,1,80000.0,1,1
40839.0,72000.0,1,90000.0,1,0
40840.5,256000.0,1,320000.0,1,0
40842.0,312000.0,1,390000.0,1,0
40843.5,24000.0,1,30000.0,1,1
40845.0,136000.0,1,170000.0,1,0
40846.5,160000.0,1,200000.0,1,1
40848.0,304000.0,1,380000.0,1,0
40849.5,208000.0,1,260000.0,1,0
40851.0,288000.0,1,360000.0,1,0
40852.5,192000.0,1,240000.0,1,0
40854.0,80000.0,1,100000.0,1,0
40855.5,72000.0,1,90000.0,1,1
40857.0,232000.0,1,290000.0,1,0
40858.5,64000.0,1,80000.0,1,0
40860.0,192000.0,1,240000.0,1,0
40861.5,24000.0,1,30000.0,1,0
40863.0,24000.0,1,30000.0,1,0
40864.5,40000.0,1,50000.0,1,1
40866.0,144000.0,1,180000.0,1,1
40867.5,248000.0,1,310000.0,1,0
40869.0,64000.0,1,80000.0,1,0
40870.5,40000.0,1,50000.0,1,0
40872.0,312000.0,1,390000.0,1,0
40873.5,352000.0,1,440000.0,1,0
40875.0,40000.0,1,50000.0,1,0
40876.5,168000.0,1,210000.0,1,0
40878.0,184000.0,1,230000.0,1,0
40879.5,40000.0,1,50000.0,1,0
40881.0,80000.0,1,100000.0,1,1
40882.5,64000.0,1,80000.0,1,0
40884.0,200000.0,1,250000.0,1,0
40885.5,120000.0,1,150000.0,1,0
40887.0,112000.0,1,140000.0,1,0
40888.5,424000.0,1,530000.0,1,0
40890.0,16000.0,1,20000.0,1,1
40891.5,104000.0,1,130000.0,1,0
40893.0,16000.0,1,20000.0,1,0
40894.5,40000.0,1,50000.0,1,1
40896.0,376000.0,1,470000.0,1,1
40897.5,248000.0,1,310000.0,1,0
40899.0,144000.0,1,180000.0,1,0
40900.5,248000.0,1,310000.0,1,0
40902.0,128000.0,1,160000.0,1,1
40903.5,400000.0,1,500000.0,1,0
40905.0,304000.0,1,380000.0,1,0
40906.5,200000.0,1,250000.0,1,0
40908.0,400000.0,1,500000.0,1,0
40909.5,168000.0,1,210000.0,1,0
40911.0,200000.0,1,250000.0,1,1
40912.5,48000.0,1,60000.0,1,0
40914.0,160000.0,1,200000.0,1,0
40915.5,160000.0,1,200000.0,1,1
40917.0,16000.0,1,20000.0,1,0
40918.5,288000.0,1,360000.0,1,1
40920.0,80000.0,1,100000.0,1,0
40921.5,144000.0,1,180000.0,1,0
40923.0,304000.0,1,380000.0,1,0
40924.5,40000.0,1,50000.0,1,0
40926.0,160000.0,1,200000.0,1,0
40927.5,160000.0,1,200000.0,1,1
40929.0,224000.0,1,280000.0,1,0
40930.5,160000.0,1,200000.0,1,0
40932.0,120000.0,1,150000.0,1,0
40933.5,288000.0,1,360000.0,1,1
40935.0,184000.0,1,230000.0,1,0
40936.5,192000.0,1,240000.0,1,0
40938.0,336000.0,1,420000.0,1,0
40939.5,360000.0,1,450000.0,1,0
40941.0,8000.0,1,10000.0,1,0
40942.5,80000.0,1,100000.0,1,0
40944.0,144000.0,1,180000.0,1,1
40945.5,8000.0,1,10000.0,1,0
40947.0,16000.0,1,20000.0,1,1
40948.5,40000.0,1,50000.0,1,1
40950.0,200000.0,1,250000.0,1,0
40951.5,120000.0,1,150000.0,1,0
40953.0,24000.0,1,30000.0,1,0
40954.5,400000.0,1,500000.0,1,0
40956.0,96000.0,1,120000.0,1,0
40957.5,160000.0,1,200000.0,1,0
40959.0,272000.0,1,340000.0,1,0
40960.5,16000.0,1,20000.0,1,0
40962.0,16000.0,1,20000.0,1,0
40963.5,16000.0,1,20000.0,1,0
40965.0,176000.0,1,220000.0,1,0
40966.5,16000.0,1,20000.0,1,0
40968.0,224000.0,1,280000.0,1,0
40969.5,320000.0,1,400000.0,1,0
40971.0,248000.0,1,310000.0,1,0
40972.5,24000.0,1,30000.0,1,1
40974.0,64000.0,1,80000.0,1,0
40975.5,8000.0,1,10000.0,1,0
40977.0,56000.0,1,70000.0,1,0
40978.5,312000.0,1,390000.0,1,0
40980.0,272000.0,1,340000.0,1,0
40981.5,144000.0,1,180000.0,1,1
40983.0,80000.0,1,100000.0,1,1
40984.5,288000.0,1,360000.0,1,0
40986.0,40000.0,1,50000.0,1,0
40987.5,288000.0,1,360000.0,1,0
40989.0,40000.0,1,50000.0,1,0
40990.5,120000.0,1,150000.0,1,0
40992.0,16000.0,1,20000.0,1,0
40993.5,120000.0,1,150000.0,1,1
40995.0,40000.0,1,50000.0,1,0
40996.5,400000.0,1,500000.0,1,0
40998.0,224000.0,1,280000.0,1,0
40999.5,216000.0,1,270000.0,1,0
41001.0,88000.0,1,110000.0,1,0
41002.5,224000.0,1,280000.0,1,0
41004.0,160000.0,1,200000.0,1,0
41005.5,24000.0,1,30000.0,1,1
41007.0,104000.0,1,130000.0,1,0
41008.5,352000.0,1,440000.0,1,0
41010.0,136000.0,1,170000.0,1,0
41011.5,40000.0,1,50000.0,1,0
41013.0,96000.0,1,120000.0,1,0
41014.5,400000.0,1,500000.0,1,0
41016.0,96000.0,1,120000.0,1,0
41017.5,144000.0,1,180000.0,1,0
41019.0,280000.0,1,350000.0,1,1
41020.5,16000.0,1,20000.0,1,0
41022.0,128000.0,1,160000.0,1,1
41023.5,232000.0,1,290000.0,1,0
41025.0,144000.0,1,180000.0,1,0
41026.5,160000.0,1,200000.0,1,1
41028.0,168000.0,1,210000.0,1,0
41029.5,56000.0,1,70000.0,1,0
41031.0,224000.0,1,280000.0,1,1
41032.5,96000.0,1,120000.0,1,1
41034.0,208000.0,1,260000.0,1,0
41035.5,272000.0,1,340000.0,1,0
41037.0,208000.0,1,260000.0,1,0
41038.5,112000.0,1,140000.0,1,0
41040.0,112000.0,1,140000.0,1,0
41041.5,160000.0,1,200000.0,1,0
41043.0,40000.0,1,50000.0,1,1
41044.5,104000.0,1,130000.0,1,0
41046.0,104000.0,1,130000.0,1,0
41047.5,40000.0,1,50000.0,1,0
41049.0,16000.0,1,20000.0,1,0
41050.5,312000.0,1,390000.0,1,0
41052.0,40000.0,1,50000.0,1,0
41053.5,24000.0,1,30000.0,1,0
41055.0,192000.0,1,240000.0,1,0
41056.5,144000.0,1,180000.0,1,0
41058.0,336000.0,1,420000.0,1,0
41059.5,96000.0,1,120000.0,1,1
41061.0,360000.0,1,450000.0,1,0
41062.5,16000.0,1,20000.0,1,1
41064.0,288000.0,1,360000.0,1,1
41065.5,280000.0,1,350000.0,1,0
41067.0,144000.0,1,180000.0,1,0
41068.5,328000.0,1,410000.0,1,0
41070.0,40000.0,1,50000.0,1,0
41071.5,344000.0,1,430000.0,1,0
41073.0,160000.0,1,200000.0,1,0
41074.5,144000.0,1,180000.0,1,0
41076.0,160000.0,1,200000.0,1,0
41077.5,128000.0,1,160000.0,1,1
41079.0,80000.0,1,100000.0,1,0
41080.5,112000.0,1,140000.0,1,1
41082.0,96000.0,1,120000.0,1,0
41083.5,288000.0,1,360000.0,1,0
41085.0,96000.0,1,120000.0,1,1
41086.5,248000.0,1,310000.0,1,0
41088.0,144000.0,1,180000.0,1,0
41089.5,128000.0,1,160000.0,1,0
41091.0,40000.0,1,50000.0,1,1
41092.5,240000.0,1,300000.0,1,0
41094.0,400000.0,1,500000.0,1,0
41095.5,184000.0,1,230000.0,1,0
41097.0,240000.0,1,300000.0,1,0
41098.5,144000.0,1,180000.0,1,0
41100.0,224000.0,1,280000.0,1,0
41101.5,16000.0,1,20000.0,1,0
41103.0,288000.0,1,360000.0,1,0
41104.5,16000.0,1,20000.0,1,0
41106.0,200000.0,1,250000.0,1,0
41107.5,96000.0,1,120000.0,1,0
41109.0,80000.0,1,100000.0,1,0
41110.5,40000.0,1,50000.0,1,0
41112.0,376000.0,1,470000.0,1,0
41113.5,64000.0,1,80000.0,1,0
41115.0,88000.0,1,110000.0,1,0
41116.5,224000.0,1,280000.0,1,0
41118.0,160000.0,1,200000.0,1,0
41119.5,136000.0,1,170000.0,1,0
41121.0,48000.0,1,60000.0,1,0
41122.5,144000.0,1,180000.0,1,0
41124.0,240000.0,1,300000.0,1,1
41125.5,120000.0,1,150000.0,1,1
41127.0,168000.0,1,210000.0,1,0
41128.5,40000.0,1,50000.0,1,0
41130.0,40000.0,1,50000.0,1,1
41131.5,240000.0,1,300000.0,1,0
41133.0,64000.0,1,80000.0,1,0
41134.5,136000.0,1,170000.0,1,0
41136.0,40000.0,1,50000.0,1,0
41137.5,112000.0,1,140000.0,1,1
41139.0,280000.0,1,350000.0,1,1
41140.5,16000.0,1,20000.0,1,0
41142.0,136000.0,1,170000.0,1,1
41143.5,16000.0,1,20000.0,1,1
41145.0,192000.0,1,240000.0,1,0
41146.5,40000.0,1,50000.0,1,1
41148.0,184000.0,1,230000.0,1,1
41149.5,80000.0,1,100000.0,1,0
41151.0,240000.0,1,300000.0,1,0
41152.5,72000.0,1,90000.0,1,1
41154.0,168000.0,1,210000.0,1,0
41155.5,40000.0,1,50000.0,1,0
41157.0,320000.0,1,400000.0,1,0
41158.5,240000.0,1,300000.0,1,0
41160.0,120000.0,1,150000.0,1,0
41161.5,400000.0,1,500000.0,1,1
41163.0,240000.0,1,300000.0,1,1
41164.5,240000.0,1,300000.0,1,0
41166.0,120000.0,1,150000.0,1,0
41167.5,328000.0,1,410000.0,1,0
41169.0,64000.0,1,80000.0,1,0
41170.5,40000.0,1,50000.0,1,0
41172.0,112000.0,1,140000.0,1,0
41173.5,120000.0,1,150000.0,1,1
41175.0,16000.0,1,20000.0,1,0
41176.5,160000.0,1,200000.0,1,0
41178.0,88000.0,1,110000.0,1,0
41179.5,184000.0,1,230000.0,1,1
41181.0,40000.0,1,50000.0,1,1
41182.5,40000.0,1,50000.0,1,0
41184.0,40000.0,1,50000.0,1,0
41185.5,248000.0,1,310000.0,1,0
41187.0,8000.0,1,10000.0,1,1
41188.5,80000.0,1,100000.0,1,0
41190.0,560000.0,1,700000.0,1,0
41191.5,264000.0,1,330000.0,1,0
41193.0,240000.0,1,300000.0,1,0
41194.5,400000.0,1,500000.0,1,0
41196.0,8000.0,1,10000.0,1,0
41197.5,56000.0,1,70000.0,1,0
41199.0,88000.0,1,110000.0,1,0
41200.5,200000.0,1,250000.0,1,0
41202.0,440000.0,1,550000.0,1,1
41203.5,312000.0,1,390000.0,1,0
41205.0,80000.0,1,100000.0,1,0
41206.5,16000.0,1,20000.0,1,1
41208.0,288000.0,1,360000.0,1,0
41209.5,48000.0,1,60000.0,1,0
41211.0,120000.0,1,150000.0,1,1
41212.5,288000.0,1,360000.0,1,0
41214.0,40000.0,1,50000.0,1,0
41215.5,136000.0,1,170000.0,1,0
41217.0,240000.0,1,300000.0,1,0
41218.5,120000.0,1,150000.0,1,0
41220.0,240000.0,1,300000.0,1,0
41221.5,400000.0,1,500000.0,1,0
41223.0,128000.0,1,160000.0,1,1
41224.5,40000.0,1,50000.0,1,0
41226.0,8000.0,1,10000.0,1,0
41227.5,80000.0,1,100000.0,1,1
41229.0,240000.0,1,300000.0,1,1
41230.5,24000.0,1,30000.0,1,1
41232.0,72000.0,1,90000.0,1,0
41233.5,24000.0,1,30000.0,1,0
41235.0,112000.0,1,140000.0,1,0
41236.5,40000.0,1,50000.0,1,0
41238.0,80000.0,1,100000.0,1,0
41239.5,24000.0,1,30000.0,1,0
41241.0,128000.0,1,160000.0,1,1
41242.5,8000.0,1,10000.0,1,0
41244.0,136000.0,1,170000.0,1,1
41245.5,40000.0,1,50000.0,1,0
41247.0,400000.0,1,500000.0,1,0
41248.5,400000.0,1,500000.0,1,1
41250.0,16000.0,1,20000.0,1,1
41251.5,16000.0,1,20000.0,1,0
41253.0,64000.0,1,80000.0,1,1
41254.5,400000.0,1,500000.0,1,0
41256.0,16000.0,1,20000.0,1,0
41257.5,152000.0,1,190000.0,1,0
41259.0,128000.0,1,160000.0,1,0
41260.5,136000.0,1,170000.0,1,1
41262.0,64000.0,1,80000.0,1,1
41263.5,144000.0,1,180000.0,1,0
41265.0,40000.0,1,50000.0,1,1
41266.5,56000.0,1,70000.0,1,0
41268.0,16000.0,1,20000.0,1,1
41269.5,264000.0,1,330000.0,1,0
41271.0,264000.0,1,330000.0,1,0
41272.5,256000.0,1,320000.0,1,0
41274.0,112000.0,1,140000.0,1,0
41275.5,16000.0,1,20000.0,1,0
41277.0,56000.0,1,70000.0,1,0
41278.5,192000.0,1,240000.0,1,0
41280.0,368000.0,1,460000.0,1,0
41281.5,64000.0,1,80000.0,1,1
41283.0,16000.0,1,20000.0,1,0
41284.5,160000.0,1,200000.0,1,1
41286.0,160000.0,1,200000.0,1,1
41287.5,336000.0,1,420000.0,1,0
41289.0,104000.0,1,130000.0,1,0
41290.5,24000.0,1,30000.0,1,1
41292.0,88000.0,1,110000.0,1,1
41293.5,288000.0,1,360000.0,1,0
41295.0,40000.0,1,50000.0,1,0
41296.5,56000.0,1,70000.0,1,0
41298.0,336000.0,1,420000.0,1,0
41299.5,40000.0,1,50000.0,1,0
41301.0,360000.0,1,450000.0,1,1
41302.5,40000.0,1,50000.0,1,0
41304.0,16000.0,1,20000.0,1,1
41305.5,200000.0,1,250000.0,1,1
41307.0,16000.0,1,20000.0,1,0
41308.5,192000.0,1,240000.0,1,0
41310.0,40000.0,1,50000.0,1,1
41311.5,144000.0,1,180000.0,1,1
41313.0,200000.0,1,250000.0,1,0
41314.5,24000.0,1,30000.0,1,0
41316.0,40000.0,1,50000.0,1,1
41317.5,16000.0,1,20000.0,1,0
41319.0,208000.0,1,260000.0,1,1
41320.5,104000.0,1,130000.0,1,0
41322.0,392000.0,1,490000.0,1,1
41323.5,120000.0,1,150000.0,1,1
41325.0,24000.0,1,30000.0,1,1
41326.5,40000.0,1,50000.0,1,1
41328.0,264000.0,1,330000.0,1,0
41329.5,264000.0,1,330000.0,1,0
41331.0,112000.0,1,140000.0,1,1
41332.5,32000.0,1,40000.0,1,1
41334.0,288000.0,1,360000.0,1,0
41335.5,64000.0,1,80000.0,1,1
41337.0,584000.0,1,730000.0,1,0
41338.5,144000.0,1,180000.0,1,0
41340.0,152000.0,1,190000.0,1,0
41341.5,40000.0,1,50000.0,1,0
41343.0,184000.0,1,230000.0,1,0
41344.5,16000.0,1,20000.0,1,0
41346.0,104000.0,1,130000.0,1,0
41347.5,24000.0,1,30000.0,1,1
41349.0,288000.0,1,360000.0,1,0
41350.5,80000.0,1,100000.0,1,0
41352.0,144000.0,1,180000.0,1,0
41353.5,168000.0,1,210000.0,1,0
41355.0,272000.0,1,340000.0,1,1
41356.5,16000.0,1,20000.0,1,0
41358.0,16000.0,1,20000.0,1,0
41359.5,400000.0,1,500000.0,1,0
41361.0,288000.0,1,360000.0,1,0
41362.5,40000.0,1,50000.0,1,0
41364.0,424000.0,1,530000.0,1,0
41365.5,208000.0,1,260000.0,1,0
41367.0,32000.0,1,40000.0,1,1
41368.5,24000.0,1,30000.0,1,0
41370.0,192000.0,1,240000.0,1,1
41371.5,256000.0,1,320000.0,1,1
41373.0,56000.0,1,70000.0,1,0
41374.5,160000.0,1,200000.0,1,0
41376.0,288000.0,1,360000.0,1,0
41377.5,88000.0,1,110000.0,1,1
41379.0,64000.0,1,80000.0,1,1
41380.5,160000.0,1,200000.0,1,0
41382.0,80000.0,1,100000.0,1,1
41383.5,128000.0,1,160000.0,1,0
41385.0,112000.0,1,140000.0,1,1
41386.5,240000.0,1,300000.0,1,0
41388.0,40000.0,1,50000.0,1,0
41389.5,40000.0,2,50000.0,2,1
41391.0,40000.0,2,50000.0,2,0
41392.5,40000.0,2,50000.0,2,0
41394.0,40000.0,2,50000.0,2,1
41395.5,168000.0,2,210000.0,2,0
41397.0,120000.0,2,150000.0,2,0
41398.5,152000.0,2,190000.0,2,0
41400.0,64000.0,2,80000.0,2,1
41401.5,80000.0,2,100000.0,2,0
41403.0,16000.0,2,20000.0,2,0
41404.5,320000.0,2,400000.0,2,0
41406.0,80000.0,2,100000.0,2,0
41407.5,24000.0,2,30000.0,2,0
41409.0,120000.0,2,150000.0,2,0
41410.5,48000.0,2,60000.0,2,1
41412.0,112000.0,2,140000.0,2,0
41413.5,64000.0,2,80000.0,2,0
41415.0,160000.0,2,200000.0,2,0
41416.5,328000.0,2,410000.0,2,0
41418.0,40000.0,2,50000.0,2,0
41419.5,40000.0,2,50000.0,2,1
41421.0,80000.0,2,100000.0,2,1
41422.5,152000.0,2,190000.0,2,0
41424.0,96000.0,2,120000.0,2,1
41425.5,16000.0,2,20000.0,2,0
41427.0,24000.0,2,30000.0,2,0
41428.5,16000.0,2,20000.0,2,1
41430.0,16000.0,2,20000.0,2,1
41431.5,64000.0,2,80000.0,2,0
41433.0,64000.0,2,80000.0,2,0
41434.5,40000.0,2,50000.0,2,0
41436.0,64000.0,2,80000.0,2,1
41437.5,40000.0,2,50000.0,2,0
41439.0,40000.0,2,50000.0,2,0
41440.5,64000.0,2,80000.0,2,0
41442.0,16000.0,2,20000.0,2,1
41443.5,56000.0,2,70000.0,2,0
41445.0,104000.0,2,130000.0,2,0
41446.5,8000.0,2,10000.0,2,1
41448.0,40000.0,2,50000.0,2,1
41449.5,40000.0,2,50000.0,2,0
41451.0,16000.0,2,20000.0,2,0
41452.5,64000.0,2,80000.0,2,0
41454.0,56000.0,2,70000.0,2,1
41455.5,8000.0,2,10000.0,2,0
41457.0,96000.0,2,120000.0,2,0
41458.5,16000.0,2,20000.0,2,0
41460.0,40000.0,2,50000.0,2,0
41461.5,16000.0,2,20000.0,2,0
41463.0,32000.0,2,40000.0,2,0
41464.5,64000.0,2,80000.0,2,0
41466.0,16000.0,2,20000.0,2,1
41467.5,104000.0,2,130000.0,2,0
41469.0,80000.0,2,100000.0,2,0
41470.5,96000.0,2,120000.0,2,0
41472.0,40000.0,2,50000.0,2,0
41473.5,152000.0,2,190000.0,2,0
41475.0,40000.0,2,50000.0,2,0
41476.5,16000.0,2,20000.0,2,0
41478.0,40000.0,2,50000.0,2,0
41479.5,40000.0,2,50000.0,2,0
41481.0,64000.0,2,80000.0,2,1
41482.5,8000.0,2,10000.0,2,1
41484.0,40000.0,2,50000.0,2,0
41485.5,40000.0,2,50000.0,2,1
41487.0,40000.0,2,50000.0,2,0
41488.5,16000.0,2,20000.0,2,0
41490.0,48000.0,2,60000.0,2,1
41491.5,40000.0,2,50000.0,2,0
41493.0,40000.0,2,50000.0,2,1
41494.5,16000.0,2,20000.0,2,0
41496.0,16000.0,2,20000.0,2,1
41497.5,64000.0,2,80000.0,2,1
41499.0,40000.0,2,50000.0,2,1
41500.5,96000.0,2,120000.0,2,0
41502.0,40000.0,2,50000.0,2,0
41503.5,88000.0,2,110000.0,2,1
41505.0,24000.0,2,30000.0,2,0
41506.5,88000.0,2,110000.0,2,1
41508.0,16000.0,2,20000.0,2,0
41509.5,40000.0,2,50000.0,2,0
41511.0,40000.0,2,50000.0,2,1
41512.5,40000.0,2,50000.0,2,0
41514.0,16000.0,2,20000.0,2,0
41515.5,160000.0,2,200000.0,2,0
41517.0,24000.0,2,30000.0,2,0
41518.5,104000.0,2,130000.0,2,0
41520.0,16000.0,2,20000.0,2,0
41521.5,16000.0,2,20000.0,2,0
41523.0,48000.0,2,60000.0,2,0
41524.5,24000.0,2,30000.0,2,0
41526.0,24000.0,2,30000.0,2,1
41527.5,96000.0,2,120000.0,2,0
41529.0,24000.0,2,30000.0,2,0
41530.5,24000.0,2,30000.0,2,0
41532.0,48000.0,2,60000.0,2,1
41533.5,40000.0,2,50000.0,2,1
41535.0,24000.0,2,30000.0,2,0
41536.5,216000.0,2,270000.0,2,0
41538.0,288000.0,2,360000.0,2,0
41539.5,360000.0,2,450000.0,2,0
41541.0,40000.0,2,50000.0,2,0
41542.5,40000.0,2,50000.0,2,0
41544.0,96000.0,2,120000.0,2,0
41545.5,32000.0,2,40000.0,2,1
41547.0,112000.0,2,140000.0,2,0
41548.5,160000.0,2,200000.0,2,0
41550.0,24000.0,2,30000.0,2,0
41551.5,24000.0,2,30000.0,2,0
41553.0,24000.0,2,30000.0,2,1
41554.5,24000.0,2,30000.0,2,0
41556.0,88000.0,2,110000.0,2,1
41557.5,40000.0,2,50000.0,2,0
41559.0,104000.0,2,130000.0,2,0
41560.5,40000.0,2,50000.0,2,1
41562.0,120000.0,2,150000.0,2,0
41563.5,24000.0,2,30000.0,2,1
41565.0,40000.0,2,50000.0,2,0
41566.5,16000.0,2,20000.0,2,0
41568.0,184000.0,2,230000.0,2,0
41569.5,224000.0,2,280000.0,2,0
41571.0,40000.0,2,50000.0,2,0
41572.5,104000.0,2,130000.0,2,0
41574.0,16000.0,2,20000.0,2,0
41575.5,64000.0,2,80000.0,2,0
41577.0,80000.0,2,100000.0,2,0
41578.5,72000.0,2,90000.0,2,1
41580.0,16000.0,2,20000.0,2,0
41581.5,112000.0,2,140000.0,2,1
41583.0,120000.0,2,150000.0,2,1
41584.5,112000.0,2,140000.0,2,0
41586.0,40000.0,2,50000.0,2,0
41587.5,24000.0,2,30000.0,2,0
41589.0,88000.0,2,110000.0,2,0
41590.5,64000.0,2,80000.0,2,0
41592.0,24000.0,2,30000.0,2,1
41593.5,72000.0,2,90000.0,2,0
41595.0,64000.0,2,80000.0,2,0
41596.5,24000.0,2,30000.0,2,1
41598.0,16000.0,2,20000.0,2,0
41599.5,24000.0,2,30000.0,2,0
41601.0,64000.0,2,80000.0,2,0
41602.5,72000.0,2,90000.0,2,0
41604.0,40000.0,2,50000.0,2,0
41605.5,16000.0,2,20000.0,2,1
41607.0,8000.0,2,10000.0,2,0
41608.5,64000.0,2,80000.0,2,0
41610.0,48000.0,2,60000.0,2,1
41611.5,40000.0,2,50000.0,2,0
41613.0,24000.0,2,30000.0,2,0
41614.5,24000.0,2,30000.0,2,0
41616.0,8000.0,2,10000.0,2,0
41617.5,40000.0,2,50000.0,2,0
41619.0,232000.0,2,290000.0,2,0
41620.5,80000.0,2,100000.0,2,0
41622.0,32000.0,2,40000.0,2,1
41623.5,104000.0,2,130000.0,2,1
41625.0,80000.0,2,100000.0,2,0
41626.5,288000.0,2,360000.0,2,0
41628.0,88000.0,2,110000.0,2,0
41629.5,120000.0,2,150000.0,2,0
41631.0,80000.0,2,100000.0,2,0
41632.5,40000.0,2,50000.0,2,1
41634.0,40000.0,2,50000.0,2,0
41635.5,40000.0,2,50000.0,2,0
41637.0,48000.0,2,60000.0,2,1
41638.5,32000.0,2,40000.0,2,0
41640.0,40000.0,2,50000.0,2,1
41641.5,64000.0,2,80000.0,2,0
41643.0,40000.0,2,50000.0,2,0
41644.5,8000.0,2,10000.0,2,0
41646.0,40000.0,2,50000.0,2,0
41647.5,144000.0,2,180000.0,2,0
41649.0,64000.0,2,80000.0,2,0
41650.5,40000.0,2,50000.0,2,1
